Establishment ID,Name,Address,City,Inspection Date,Inspection Type,critical_points,non_critical_points,total_points,max_total_points,compliance_score,letter_grade
48229,LARMAX HOMES,2341 DISTRIBUTION CIR,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
30502,TROPIX LAUNDROMAT,18532 WOODFIELD RD,GAITHERSBURG,2023-10-06,NA,110,20,130,130,100,A
17278,TACO BAR,3 RUSSELL AVE.,GAITHERSBURG,2023-10-06,Reinspection,110,20,130,130,100,A
17278,TACO BAR,3 RUSSELL AVE.,GAITHERSBURG,2023-09-25,Fire Call,110,20,130,130,100,A
51470,TROPICAL SMOOTHIE CAFE,11620 ROCKVILLE PIKE,ROCKVILLE,2023-10-06,Comprehensive,110,20,130,130,100,A
1571,BLAIR G. EWING CENTER,14501 AVERY RD.,ROCKVILLE,2023-10-05,Comprehensive,110,20,130,130,100,A
17278,TACO BAR,3 RUSSELL AVE.,GAITHERSBURG,2023-02-16,Comprehensive,110,20,130,130,100,A
33177,BASSETT'S RESTAURANT,19950 FISHER AVE,POOLESVILLE,2023-10-04,Reinspection,110,20,130,130,100,A
39684,PIZZA HUT #36879,19733 N. FREDERICK RD,GERMANTOWN,2023-10-05,Comprehensive,110,20,130,130,100,A
18977,ROSCOE R. NIX ELEM. SCHOOL,1100 CORLISS ST.,SILVER SPRING,2023-12-08,Comprehensive,110,20,130,130,100,A
45524,AMAZON FRESH,5463 WISCONSIN AVE,CHEVY CHASE,2023-10-02,Comprehensive,110,20,130,130,100,A
24230,ROY ROGERS,15662 OLD COLUMBIA PIKE,BURTONSVILLE,2023-10-04,Monitoring,110,20,130,130,100,A
18784,CAKES IN STYLE,1327- E  ROCKVILLE PK.,ROCKVILLE,2023-10-06,Comprehensive,110,20,130,130,100,A
35676,RITA'S CREPES,2341 DISTRIBUTION CIRCLE,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
55042,Z BURGER,4827 FAIRMONT AVE,BETHESDA,2023-10-05,Change of Ownership - Environmental,110,20,130,130,100,A
26558,NEW MANDARIN,5574-B NORBECK RD,ROCKVILLE,2023-10-06,Comprehensive,110,20,130,130,100,A
588,CLOVERLY ELEMENTARY,800 BRIGGS CHANEY RD.,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
235,BELMONT ELEMENTARY,19528 OLNEY MILL RD.,OLNEY,2023-10-04,Comprehensive,110,20,130,130,100,A
52680,SUNRISE FOOD PRODUCTIONS INTERNATIONALS,2341 DISTRIBUTION CIR,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
19175,STARBUCKS COFFEE #09835,16806 GEORGIA AVE.,OLNEY,2024-02-21,Monitoring,110,20,130,130,100,A
41186,MARRIOTT HOSPITALITY CENTER KITCHEN,51 MANNAKEE ST.,ROCKVILLE,2023-10-05,Monitoring,110,20,130,130,100,A
1536,MAMMA LUCIA - ROCKVILLE PIKE,12274-M ROCKVILLE PK.,ROCKVILLE,2023-10-05,Fire Call,110,20,130,130,100,A
55121,TACOS EL PARIENTE II,7889 CESSNA AVE,GAITHERSBURG,2023-10-06,Change of Ownership - Environmental,110,20,130,130,100,A
30060,TARGET T-3242,"6831 WISCONSIN AVE,",CHEVY CHASE,2023-10-02,Comprehensive,110,20,130,130,100,A
1536,MAMMA LUCIA - ROCKVILLE PIKE,12274-M ROCKVILLE PK.,ROCKVILLE,2023-10-06,Reinspection,110,20,130,130,100,A
2128,RONALD MCNAIR ELEMENTARY,13881 HOPKINS RD.,GERMANTOWN,2023-12-07,Comprehensive,110,20,130,130,100,A
2347,STARBUCKS COFFEE #07290,12091 ROCKVILLE PK.,ROCKVILLE,2023-10-05,Comprehensive,110,20,130,130,100,A
46751,GOURMET & GOURMAND,2341 DISTRIBUTION CIR,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
32917,INTERNATIONAL MEAT MARKET,1355 HOLTON LANE,TAKOMA PARK,2024-05-13,Food Complaint,110,20,130,130,100,A
261,BETHESDA COUNTRY DAY SCHOOL,5615 BEECH AVE.,BETHESDA,2023-10-06,Comprehensive,110,20,130,130,100,A
28495,RED LOBSTER #0200,15700 SHADY GROVE RD,GAITHERSBURG,2023-10-03,Food Complaint,110,20,130,130,100,A
1617,FLORA M SINGER ELEMENTARY SCHOOL,2600 HAYDEN DR.,SILVER SPRING,2023-10-04,Comprehensive,110,20,130,130,100,A
5747,JAMES HUBERT BLAKE HIGH SCHOOL,300 NORWOOD RD.,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
30297,MBI CAFE #1 (CC Building),51 MANNAKEE ST.,ROCKVILLE,2023-10-05,Monitoring,110,20,130,130,100,A
37121,SUBWAY #23159,19911 N FREDERICK RD,GERMANTOWN,2023-10-06,Monitoring,110,20,130,130,100,A
50292,LIQUID THERAPY @ RITA'S CREPES,2341 DISTRIBUTION CIR,SILVER SPRING,2023-10-05,Comprehensive,110,20,130,130,100,A
18418,CHIPOTLE MEXICAN GRILL #0461,96 MAIN ST.,GAITHERSBURG,2023-10-05,Comprehensive,110,20,130,130,100,A
53916,LEDO PIZZA,12619-B WISTERIA DR.,GERMANTOWN,2023-10-19,Reinspection,110,20,130,130,100,A
19423,GEORGETOWN PREP. SCHOOL / DOCS CAFE,10900 ROCKVILLE PIKE,N. BETHESDA,2023-10-27,Monitoring,110,20,130,130,100,A
35602,GILLY'S CRAFT BEER & FINE WINE,2009 CHAPMAN AVE,ROCKVILLE,2023-10-26,Comprehensive,110,20,130,130,100,A
2520,TILDEN MIDDLE SCHOOL,6300 TILDEN LANE,ROCKVILLE,2023-10-27,Comprehensive,110,20,130,130,100,A
2918,MCDONALD'S OF MIDDLEBROOK,12982 MIDDLEBROOK RD.,GERMANTOWN,2023-10-23,Comprehensive,110,20,130,130,100,A
39597,SUNRISE OF SILVER SPRING,11621 NEW HAMPSHIRE AVE.,SILVER SPRING,2023-11-16,Monitoring,110,20,130,130,100,A
51503,LA PIZZA,17609 REDLAND RD,DERWOOD,2023-11-15,Fire Call,110,20,130,130,100,A
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,GAITHERSBURG,2023-11-16,Reinspection,110,20,130,130,100,A
20986,FOOD WORLD,13220 WISTERIA DR.,GERMANTOWN,2023-11-16,NA,110,20,130,130,100,A
46957,DOLLAR SHOP PLUS,18224 FLOWER HILL WAY,GAITHERSBURG,2023-11-14,Environmental,110,20,130,130,100,A
33056,LANGANO ETHIOPIAN BAR & RESTAURANT,11261 NEW HAMPSHIRE AVE,SILVER SPRING,2023-11-14,Monitoring,110,20,130,130,100,A
38399,TACO BELL #036540,18415 WOODFIELD RD.,GAITHERSBURG,2024-02-22,Monitoring,110,20,130,130,100,A
18778,IZE'S DELI & BAGELRY,11622 ROCKVILLE PIKE,ROCKVILLE,2023-11-15,Complaint Invest w/Comprehensive,110,20,130,130,100,A
27476,THAI EXPRESS,351 KENTLAND BLVD,GAITHERSBURG,2023-11-09,Food Complaint,110,20,130,130,100,A
416,BEST WESTERN PLUS ROCKVILLE,1251 W. MONTGOMERY AVE.,ROCKVILLE,2024-02-23,Monitoring,110,20,130,130,100,A
33225,HIP HOP FISH & CHICKEN,13820 OLD COLUMBIA PIKE,SILVER SPRING,2023-11-16,Monitoring,110,20,130,130,100,A
2465,TAKOMA PARK MEALS ON WHEELS,7410 NEW HAMPSHIRE AVE.,TAKOMA PARK,2023-10-30,Comprehensive,110,20,130,130,100,A
768,DOMINO'S PIZZA #6067,15530-A OLD COLUMBIA PK.,BURTONSVILLE,2023-10-30,Comprehensive,110,20,130,130,100,A
24173,SQUISITO BURTONSVILLE,15654 OLD COLUMBIA PIKE,BURTONSVILLE,2023-10-30,Comprehensive,110,20,130,130,100,A
55051,CABIN BRANCH ELEMENTARY,14129 DUNLIN ST,CLARKSBURG,2023-12-07,Comprehensive,110,20,130,130,100,A
50343,GRANDMA'S ICE CREAM & WAFFLES,391 E GUDE DR,ROCKVILLE,2024-05-12,Monitoring,110,20,130,130,100,A
848,EL MARIACHI RESTAURANT,765-C ROCKVILLE PK.,ROCKVILLE,2023-10-09,Comprehensive,110,20,130,130,100,A
28954,CAVA MEZZE GRILL,8515 FENTON ST,SILVER SPRING,2023-10-09,Food Complaint,110,20,130,130,100,A
19058,DAMASCUS LIBERTY,26241 RIDGE RD.,DAMASCUS,2023-10-27,Comprehensive,110,20,130,130,100,A
1066,GIANT FOOD #0354,1280 EAST WEST HWY.,SILVER SPRING,2023-10-26,Food Complaint,110,20,130,130,100,A
2945,WESTOVER ELEMENTARY SCHOOL,401 HAWKESBURY LA.,SILVER SPRING,2023-10-30,Comprehensive,110,20,130,130,100,A
41148,ROUTE 108 PIZZA + BBQ,805 OLNEY SANDY SPRING RD,SANDY SPRING,2023-10-09,Food Complaint,110,20,130,130,100,A
41010,TOOSSO,5290 RANDOLPH RD,ROCKVILLE,2023-10-09,Visit/No Action,110,20,130,130,100,A
54001,MI MARIACHI BAR & GRILL RESTAURANT,11301 FERN ST,SILVER SPRING,2023-10-09,Change of Ownership - Environmental,110,20,130,130,100,A
38399,TACO BELL #036540,18415 WOODFIELD RD.,GAITHERSBURG,2023-10-10,Comprehensive,110,20,130,130,100,A
30562,BIBIBOP ASIAN GRILL,935 ELLSWORTH DR,SILVER SPRING,2023-10-05,Monitoring,110,20,130,130,100,A
17629,TACO MEX,13830 OLD COLUMBIA PIKE,SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
20612,SUBWAY #18983,5210 NICHOLSON LANE,KENSINGTON,2023-10-09,Comprehensive,110,20,130,130,100,A
24204,CHIPOTLE MEXICAN GRILL #1822,9815 MAIN STREET,DAMASCUS,2023-10-10,Comprehensive,110,20,130,130,100,A
39604,CARROLL FUEL CEDAR GROVE,23418 RIDGE RD,GERMANTOWN,2023-10-09,Comprehensive,110,20,130,130,100,A
41180,CK SEAFOOD,13834 OLD COLUMBIA PIKE,SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
11298,CHARLES E. SMITH JEWISH DAY SCHOOL,11710 HUNTERS LANE,ROCKVILLE,2023-10-10,Monitoring,110,20,130,130,100,A
462,CASHELL ELEMENTARY,17101 CASHELL RD.,ROCKVILLE,2023-10-10,Comprehensive,110,20,130,130,100,A
18435,LA MART,"640 UNIVERSITY BLVD., E.",SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
247,BESTWAY MARYLAND SUPERMARKET,8540 PINEY BRANCH RD.,SILVER SPRING,2023-10-09,Comprehensive,110,20,130,130,100,A
30418,99 RANCH MARKET,110 ODENDHAL AVE,GAITHERSBURG,2023-10-09,Food Complaint,110,20,130,130,100,A
37210,LOCAVINO,8519 FENTON ST,SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
17391,ARDEN COURTS OF KENSINGTON-DOM,4301 KNOWLES AVE.,KENSINGTON,2023-10-09,Comprehensive,110,20,130,130,100,A
424,CAMILLIA ROOM - ST. CAMILLUS CHURCH,1500 ST. CAMILLUS DR.,SILVER SPRING,2023-10-10,Monitoring,110,20,130,130,100,A
53856,JAPONG BAKERY,"765 ROCKVILLE PIKE, STE A& B",ROCKVILLE,2023-10-09,Monitoring,110,20,130,130,100,A
53753,OLNEY WINERY,52 OLNEY- SANDY SPRING RD,ASHTON,2023-10-09,Comprehensive,110,20,130,130,100,A
33462,CARROLL FUEL,26234 RIDGE RD,DAMASCUS,2023-10-10,Comprehensive,110,20,130,130,100,A
29703,SZECHUAN NO. 1,13832 OLD COLUMBIA PIKE,SILVER SPRING,2023-10-09,Comprehensive,110,20,130,130,100,A
29014,DUNKIN DONUTS #353937,610 QUINCE ORCHARD RD,GAITHERSBURG,2023-10-30,Reinspection,110,20,130,130,100,A
30460,STARBUCKS COFFEE #07437,15600 OLD COLUMBIA PIKE,BURTONSVILLE,2023-10-31,Monitoring,110,20,130,130,100,A
51461,CVS/PHARMACY #11406,311 KENTLANDS BLVD,GAITHERSBURG,2023-10-23,Pre-Opening - Environmental,110,20,130,130,100,A
2673,WILLIAM T. PAGE ELEMENTARY,13400 TAMARACK RD.,SILVER SPRING,2023-10-27,Reinspection,110,20,130,130,100,A
28805,SAFEWAY #4631 FUEL STATION,26300 RIDGE RD,DAMASCUS,2023-10-27,Comprehensive,110,20,130,130,100,A
30839,DOLLAR GENERAL STORE # 18669,12619 WISTERIA DR STE J,GERMANTOWN,2023-11-16,NA,110,20,130,130,100,A
28034,DOLLAR TREE #969,18036 MATNEY RD,GERMANTOWN,2023-11-16,Other,110,20,130,130,100,A
56152,VOCELLI PIZZA,12311 MIDDLEBROOK RD,GERMANTOWN,2023-10-19,Change of Ownership - Environmental,110,20,130,130,100,A
19484,KENSINGTON MASONIC HALL,4315 HOWARD AVE.,KENSINGTON,2023-11-16,Comprehensive,110,20,130,130,100,A
38462,VAS ADULT DAY CARE CENTER,12621 OLD COLUMBIA PIKE,SILVER SPRING,2023-11-16,Comprehensive,110,20,130,130,100,A
20948,HOLY CROSS SCHOOL/CHURCH,4900 STRATHMORE AVENUE,GARRETT PARK,2023-11-15,Monitoring,110,20,130,130,100,A
39739,KAREN'S SEAFOOD,13843 OUTLET DR.,SILVER SPRING,2023-11-14,Monitoring,110,20,130,130,100,A
43392,BUMP 'N GRIND,900 WAYNE AVENUE,SILVER SPRING,2023-11-16,Food Complaint,110,20,130,130,100,A
1580,"MARTIN LUTHER KING, JR. MIDDLE SCHOOL",13737 WISTERIA DR.,GERMANTOWN,2023-12-04,Comprehensive,110,20,130,130,100,A
37306,DUNKIN' DONUTS/ BASKIN-ROBBINS #357487,19706 FISHER AVE,POOLESVILLE,2023-11-15,Comprehensive,110,20,130,130,100,A
52579,7-ELEVEN #34140,21040 HENDERSON CORNER RD.,GERMANTOWN,2023-12-07,Comprehensive,110,20,130,130,100,A
30318,SEAFOOD IN THE BUFF,12132 GEORGIA AVE,SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
60383,GEORGIA AVE EXXON,9331 GEORGIA AVE,SILVER SPRING,2024-02-23,Change of Ownership - Environmental,110,20,130,130,100,A
45698,DOG HAUS BIERGARTEN SILVER SPRING,933 ELLSWORTH DR,SILVER SPRING,2023-10-11,Monitoring,110,20,130,130,100,A
1035,GERMAN SCHOOL,8617 CHATEAU DR.,POTOMAC,2023-10-10,Monitoring,110,20,130,130,100,A
46893,MELISSA'S BAKERY,9639 LOST KNIFE RD,GAITHERSBURG,2023-10-11,Comprehensive,110,20,130,130,100,A
50342,CONNELLY SCHOOL OF THE HOLY CHILD,9029 BRADLEY BLVD.,POTOMAC,2023-10-10,Monitoring,110,20,130,130,100,A
18488,CHIPOTLE MEXICAN GRILL #0683,13501 CONNECTICUT AVE.,SILVER SPRING,2023-10-09,Complaint Invest w/Comprehensive,110,20,130,130,100,A
47073,TRIPPY TACOS,12134 GEORGIA AVE,SILVER SPRING,2023-10-09,Monitoring,110,20,130,130,100,A
2316,SPRINGBROOK HIGH,201 VALLEYBROOK DR.,SILVER SPRING,2023-10-11,Comprehensive,110,20,130,130,100,A
37055,RED CHILLIES,"1341 UNIVERSITY BLVD.,E.",TAKOMA PARK,2023-10-11,Complaint Invest w/Comprehensive,110,20,130,130,100,A
52577,MCDONALD'S,19660 GUNNERS BRANCH RD.,GERMANTOWN,2023-12-07,Comprehensive,110,20,130,130,100,A
18046,NOODLES & COMPANY #413,1609-B ROCKVILLE PIKE,ROCKVILLE,2024-01-10,Comprehensive,110,20,130,130,100,A
46742,TACO BELL #30496,1300 HOLTON LANE,TAKOMA PARK,2024-01-10,Monitoring,110,20,130,130,100,A
27714,NOODLES & COMPANY,20952 FREDERICK RD,GERMANTOWN,2024-01-10,Monitoring,110,20,130,130,100,A
46871,GLENMONT SUNOCO,12321 GEORGIA AVE,SILVER SPRING,2024-01-11,Comprehensive,110,20,130,130,100,A
28795,SAFEWAY #1620,20211 GOSHEN RD,GAITHERSBURG,2024-01-09,Food Complaint,110,20,130,130,100,A
28702,GOLF RESTAURANT & LOUNGE,8123 GEORGIA AVE,SILVER SPRING,2024-01-11,Monitoring,110,20,130,130,100,A
17691,POTOMAC BEER & WINE,9700 TRAVILLE GATEWAY DR.,ROCKVILLE,2024-01-16,Comprehensive,110,20,130,130,100,A
55037,BOURBON STREET CAFE,11160 VEIRS MILL RD,SILVER SPRING,2023-11-01,Re-inspection Billable,110,20,130,130,100,A
52661,LOS AMIGOS AUTHENTIC MEXICAN RESTAURANT,9631 LOST KNIFE RD.,GAITHERSBURG,2023-10-31,Comprehensive,110,20,130,130,100,A
831,EASTERN CARRY OUT,10205 NEW HAMPSHIRE AVE.,SILVER SPRING,2023-10-31,Comprehensive,110,20,130,130,100,A
39864,BRIGHTVIEW WOODMONT-CAFE,4907 RUGBY AVENUE,BETHESDA,2023-10-31,Monitoring,110,20,130,130,100,A
50359,ME LAND GAITHERSBURG,831 RUSSELL AVE,GAITHERSBURG,2023-10-31,Environmental,110,20,130,130,100,A
38345,QUICKWAY HIBACHI,10159 NEW HAMPSHIRE AVE,SILVER SPRING,2023-10-31,Food Complaint,110,20,130,130,100,A
37101,CANTEEN @ COSTCO WHEATON,11160 VIERS MILL RD,SILVER SPRING,2023-11-01,Monitoring,110,20,130,130,100,A
2068,RESIDENCE INN BY MARRIOTT,7335 WISCONSIN AVE,BETHESDA,2023-11-01,Comprehensive,110,20,130,130,100,A
19271,MICHAELS STORE #9709,20902 FREDERICK RD,GERMANTOWN,2023-11-01,Comprehensive,110,20,130,130,100,A
30836,SHEBA RESTAURANT,5071 NICHOLSON LN,ROCKVILLE,2023-11-01,Monitoring,110,20,130,130,100,A
20873,ADVANCE AUTO PARTS #9005,13625 B GEORGIA AVE.,SILVER SPRING,2024-05-14,NA,110,20,130,130,100,A
28717,WHEATON TROPICAL MARKET,11406 GEORGIA AVE,SILVER SPRING,2023-12-07,Monitoring,110,20,130,130,100,A
23543,BURNT MILLS CARROLL FUEL,10711 COLUMBIA PIKE,SILVER SPRING,2024-01-11,Comprehensive,110,20,130,130,100,A
47033,WATER FACTORY,265 MUDDY BRANCH RD,GAITHERSBURG,2024-01-08,Comprehensive,110,20,130,130,100,A
17649,GIANT FOOD #0329,9719 TRAVILLE GATEWAY DR.,ROCKVILLE,2024-01-10,Comprehensive,110,20,130,130,100,A
39728,LOWE'S HOME CENTERS #223,40 MARKET STREET,GAITHERSBURG,2024-01-08,Comprehensive,110,20,130,130,100,A
46904,AT HOME STORES,209 KENTLANDS BLVD,GAITHERSBURG,2024-01-05,Comprehensive,110,20,130,130,100,A
19026,QDOBA MEXICAN GRILL,128 ROLLINS AVE,ROCKVILLE,2023-05-17,Monitoring,110,20,130,130,100,A
24139,LOVE SUSHI,9031 GAITHER RD,GAITHERSBURG,2024-01-12,Monitoring,110,20,130,130,100,A
26689,NORTH POTOMAC SUNOCO,10010 DARNESTOWN RD,ROCKVILLE,2024-01-12,Comprehensive,110,20,130,130,100,A
18681,CASPIAN  HOUSE OF KABOB,72 MARKET ST.,GAITHERSBURG,2024-01-11,Reinspection,110,20,130,130,100,A
17112,BUCA DI BEPPO,122 KENTLANDS BLVD.,GAITHERSBURG,2024-01-11,Reinspection,110,20,130,130,100,A
51496,STARBUCKS @ SAFEWAY #1565,15412 NEW HAMPSHIRE AVE,SILVER SPRING,2022-11-21,Environmental,110,20,130,130,100,A
125,ARGYLE MIDDLE,2400 BEL PRE RD.,SILVER SPRING,2023-11-16,Comprehensive,110,20,130,130,100,A
58282,FENTON CITGO,8333 FENTON ST,SILVER SPRING,2024-02-22,Pre-Opening - Environmental,110,20,130,130,100,A
824,EARLE B. WOOD MIDDLE,14615 BAUER DR.,ROCKVILLE,2023-11-17,Comprehensive,110,20,130,130,100,A
45619,TONG XING EASTERN CARRY OUT,8555 PINEY BRANCH RD.,SILVER SPRING,2024-02-22,Complaint Invest w/Comprehensive,110,20,130,130,100,A
20371,EURO MARKET,13077 WISTERIA DR.,GERMANTOWN,2023-11-16,Food Complaint,110,20,130,130,100,A
358,BROOKVILLE MARKET,7027 BROOKVILLE RD.,CHEVY CHASE,2023-11-17,Comprehensive,110,20,130,130,100,A
1177,HOLY CROSS HOSPITAL MED ADULT DAY CTR,9805 DAMERON DR. #9,SILVER SPRING,2023-11-20,Comprehensive,110,20,130,130,100,A
17658,HUNTER'S BAR & GRILL,10123 RIVER RD.,POTOMAC,2022-10-27,Comprehensive,110,20,130,130,100,A
17702,BROOKVILLE PHARMACY,7025 BROOKVILLE RD.,CHEVY CHASE,2023-11-17,Comprehensive,110,20,130,130,100,A
51496,STARBUCKS @ SAFEWAY #1565,15412 NEW HAMPSHIRE AVE,SILVER SPRING,2023-10-16,Comprehensive,110,20,130,130,100,A
2648,WESTLAND MIDDLE SCHOOL,5511 MASSACHUSETTS AVE.,BETHESDA,2023-11-17,Comprehensive,110,20,130,130,100,A
2379,STRATHMORE ELEMENTARY,3200 BEAVERWOOD LN.,SILVER SPRING,2023-11-16,Comprehensive,110,20,130,130,100,A
18942,REGENCY ESTATES SWIM CLUB SNACK BAR,11511 GAINSBOROUGH RD,POTOMAC,2024-05-13,Environmental,110,20,130,130,100,A
29100,HYATT REGENCY BETHESDA,1 BETHESDA METRO CENTER,BETHESDA,2023-11-17,Comprehensive,110,20,130,130,100,A
35683,7-ELEVEN #26360,6848 OLNEY LAYTONSVILLE RD,LAYTONSVILLE,2024-05-08,Comprehensive,110,20,130,130,100,A
1517,LUCY V. BARNSLEY ELEMENTARY,14516 NADINE DR.,ROCKVILLE,2023-11-17,Comprehensive,110,20,130,130,100,A
41117,KOBE JAPAN HIBACHI AND SUSHI,1163 UNIVERSITY BLVD. E.,TAKOMA PARK,2023-11-16,Comprehensive,110,20,130,130,100,A
37120,SUBWAY #48282,10400 OLD GEORGETOWN RD,BETHESDA,2023-11-17,Monitoring w/Complaint Investigation,110,20,130,130,100,A
51496,STARBUCKS @ SAFEWAY #1565,15412 NEW HAMPSHIRE AVE,SILVER SPRING,2022-11-29,Reinspection,110,20,130,130,100,A
594,ODESSA SHANNON MIDDLE SCHOOL,11800 MONTICELLO AVE.,SILVER SPRING,2023-11-20,Monitoring,110,20,130,130,100,A
11544,HOLY CROSS HOSPITAL COFFEE CART,1500 FOREST GLEN RD.,SILVER SPRING,2023-11-20,Comprehensive,110,20,130,130,100,A
51496,STARBUCKS @ SAFEWAY #1565,15412 NEW HAMPSHIRE AVE,SILVER SPRING,2023-06-08,Monitoring,110,20,130,130,100,A
17354,WASHINGTON-MCLAUGHLIN ADULT DAY CARE CR,6501 POPLAR AVE,TAKOMA PARK,2024-05-13,Monitoring,110,20,130,130,100,A
56156,MARYVALE DELI AND BEER WINE,500 N. HORNERS LN.,ROCKVILLE,2023-11-17,Reinspection,110,20,130,130,100,A
41077,NEW YORK J&P PIZZA,26027-29  RIDGE ROAD,DAMASCUS,2024-01-09,Monitoring,110,20,130,130,100,A
34530,FOGO DE CHAO BRAZILLIAN STEAKHOUSE,11600 OLD GEORGETOWN RD,ROCKVILLE,2024-01-12,Complaint Invest w/Comprehensive,110,20,130,130,100,A
46724,CHADOL,1403 RESEACH BLVD,ROCKVILLE,2024-02-21,Comprehensive,110,20,130,130,100,A
18168,CHIPOTLE MEXICAN GRILL #0411,"907 ELLSWORTH DR.,",SILVER SPRING,2024-01-11,Monitoring,110,20,130,130,100,A
19536,"KEMP MILL BEER,WINES & DELI",1339 LAMBERTON DR,SILVER SPRING,2024-01-11,Comprehensive,110,20,130,130,100,A
30746,WELLBEING CARE PHARMACY,9715 MEDICAL CENTER DR,ROCKVILLE,2024-01-16,Comprehensive,110,20,130,130,100,A
23946,BEN YEHUDA CAFE AND PIZZERIA,1370 LAMBERTON DR,SILVER SPRING,2024-01-11,Monitoring,110,20,130,130,100,A
2925,HINATA SUSHI CARRYOUT,4947 ST. ELMO AVENUE,BETHESDA,2024-01-11,Comprehensive,110,20,130,130,100,A
17973,MARILYN PRAISNER CENTER,14906 OLD COLUMBIA PIKE,BURTONSVILLE,2024-01-11,NA,110,20,130,130,100,A
49,7-ELEVEN #28823,10524 CONNECTICUT AVE.,KENSINGTON,2024-01-12,Monitoring w/Complaint Investigation,110,20,130,130,100,A
52593,BLUE MASH GOLF COURSE RESTAURANT,5821 OLNEY-LAYTONSVILLE RD.,GAITHERSBURG,2024-01-09,Visit/No Action,110,20,130,130,100,A
30022,SASUNS,7217 MUNCASTER MILL RD,DERWOOD,2024-02-22,Monitoring,110,20,130,130,100,A
59362,MEIWAH RESTAURANT,4457 WILLARD AVE.,CHEVY CHASE,2024-02-23,Comprehensive,110,20,130,130,100,A
17124,GIANT FOOD #0366,8750 ARLISS ST.,SILVER SPRING,2024-02-23,Comprehensive,110,20,130,130,100,A
22219,WISCONSIN PLACE COMMUNITY CENTER,5311 FRIENDSHIP BLVD.,CHEVY CHASE,2024-02-23,Comprehensive,110,20,130,130,100,A
28975,HARRIS TEETER #404,4805 BATTERY LANE,BETHESDA,2024-02-23,Monitoring,110,20,130,130,100,A
28592,YU NOODLES,9 DAWSON AVE,ROCKVILLE,2024-05-10,Visit/No Action,110,20,130,130,100,A
1609,MCDONALD'S #6520,26429 RIDGE RD.,DAMASCUS,2024-05-08,NA,110,20,130,130,100,A
52578,MCDONALD'S,21121 FREDERICK RD.,GERMANTOWN,2024-05-09,Comprehensive,110,20,130,130,100,A
19244,FIVE GUYS #0182,12269 W TECH RD.,SILVER SPRING,2023-11-20,Comprehensive,110,20,130,130,100,A
55104,HANGRY JOES HOT CHICKEN WINGS,19292 MONTGOMERY VILLAGE AVE,MONTGOMERY VILLAGE,2023-09-22,Environmental,110,25,135,135,100,A
56186,POKE BROS,107 MARKET ST,GAITHERSBURG,2023-11-01,Re-inspection Billable,110,20,130,130,100,A
53761,DERWOOD MARATHON,15805 FREDERICK RD,DERWOOD,2023-11-15,Change of Ownership - Environmental,110,20,130,130,100,A
693,CVS/PHARMACY #1502,5560 NORBECK RD.,ROCKVILLE,2023-11-01,Comprehensive,110,20,130,130,100,A
55032,BIRYANI JOINT INDIAN CUISINE,15504 OLD COLUMBIA PIKE,BURTONSVILLE,2023-11-01,Food Complaint,110,20,130,130,100,A
50340,LILCAKES AND CREAMERY,844 ROCKVILLE PIKE,ROCKVILLE,2023-10-31,Comprehensive,110,20,130,130,100,A
1332,JUDITH A. RESNIK ELEMENTARY,7301 HADLEY FARMS DR.,GAITHERSBURG,2023-11-02,Comprehensive,110,20,130,130,100,A
55070,POTBELLY SANDWICH SHOP,4731 ELM ST,BETHESDA,2023-11-03,Reinspection,110,20,130,130,100,A
1914,PINE CREST ELEMENTARY,201 WOODMOOR DR.,SILVER SPRING,2023-11-02,Comprehensive,110,20,130,130,100,A
562,CHRIST EPISCOPAL CHURCH,109 S. WASHINGTON ST.,ROCKVILLE,2023-10-31,Environmental,110,20,130,130,100,A
1875,PARKWAY EATERY,2161 INDUSTRIAL PKWY.,SILVER SPRING,2023-11-01,Monitoring,110,20,130,130,100,A
39741,EMA ROSSI NEAPOLITAN PIZZERIA,5556 NORBECK RD,ROCKVILLE,2023-11-01,Comprehensive,110,20,130,130,100,A
17807,7-ELEVEN #22053,11445 AMHERST AVE.,WHEATON,2023-11-03,Reinspection,110,20,130,130,100,A
30833,INTERNATIONAL MERCADO LATINO,2521 ENNALLS AVE,SILVER SPRING,2024-03-14,Environmental,110,20,130,130,100,A
1790,OAK VIEW ELEMENTARY,400 E. WAYNE AVE.,SILVER SPRING,2023-11-02,Comprehensive,110,20,130,130,100,A
264,BETHESDA ELEMENTARY,7600 ARLINGTON RD.,BETHESDA,2023-11-03,Comprehensive,110,20,130,130,100,A
30644,JIMMY JOHN'S GOURMET SANDWICHES,523 QUINCE ORCHARD RD,GAITHERSBURG,2023-10-31,Comprehensive,110,20,130,130,100,A
